,Country,Counts,Year, Quantity in Millions _x,Investment_Totals,Month,Chinese Entity, Quantity in Millions _y,Share size,Transaction Party,Sector,Subsector,Region,BRI,Iso_alpha,Investment_Count
240,Malaysia,58,2016,20870,32,July,Minmetals,110,,Guangxi Beibu,Metals,Steel,East Asia,1,MYS,1
241,Malaysia,58,2016,20870,32,July,Beijing Enterprises,160,,,Utilities,Unspecified,East Asia,1,MYS,1
242,Malaysia,58,2016,20870,32,August,China Railway Engineering,370,,,Transport,Rail,East Asia,1,MYS,1
243,Malaysia,58,2016,20870,32,October,Sinopec,190,,PETRONAS,Chemicals,Unspecified,East Asia,1,MYS,1
244,Malaysia,58,2016,20870,32,October,State Construction Engineering,230,,,Real estate,Construction,East Asia,1,MYS,1
245,Malaysia,58,2016,20870,32,November,"China Railway Contruction, China Railway Engineering, China Communications Construction",2120,,,Transport,Rail,East Asia,1,MYS,1
246,Malaysia,58,2016,20870,32,November,Minmetals,310,,,Real estate,Construction,East Asia,1,MYS,1
247,Malaysia,58,2016,20870,32,November,Power Construction Corp,120,,Sarawak Energy,Energy,Gas,East Asia,1,MYS,1
248,Malaysia,58,2016,20870,32,December,China Communications Construction,1680,50%,Bina Puri,Tourism,Unspecified,East Asia,1,MYS,1
249,Malaysia,58,2016,20870,32,November,CNPC,110,35%,Petronas,Chemicals,Unspecified,East Asia,1,MYS,1
250,Malaysia,58,2017,26660,45,January,Minmetals,1660,,,Metals,Steel,East Asia,1,MYS,1
251,Malaysia,58,2017,26660,45,March,Qingdao Lu Haifeng,280,100%,,Agriculture,Unspecified,East Asia,1,MYS,1
252,Malaysia,58,2017,26660,45,May,CNPC,100,,,Chemicals,Unspecified,East Asia,1,MYS,1
253,Malaysia,58,2017,26660,45,June,China Galaxy Securities,120,50%,CIMB,Finance,Investment,East Asia,1,MYS,1
254,Malaysia,58,2017,26660,45,June,Geely Auto,110,50%,Proton,Transport,Autos,East Asia,1,MYS,1
255,Malaysia,58,2017,26660,45,August,Shandong Hengyuan,140,,,Energy,Oil,East Asia,1,MYS,1
256,Malaysia,58,2017,26660,45,July,China Energy Engineering,250,70%,Sarawak Energy,Energy,Hydro,East Asia,1,MYS,1
257,Malaysia,58,2017,26660,45,July,Sino Great Wall,130,,,Real estate,Construction,East Asia,1,MYS,1
258,Malaysia,58,2017,26660,45,October,Minmetals,340,,,Tourism,Unspecified,East Asia,1,MYS,1
259,Malaysia,58,2017,26660,45,December,China Railway Construction,210,,M101,Tourism,Unspecified,East Asia,1,MYS,1
260,Malaysia,58,2017,26660,45,December,China Communications Construction,110,,,Transport,Rail,East Asia,1,MYS,1
261,Malaysia,58,2017,26660,45,December,China Communications Construction,2060,,,Transport,Rail,East Asia,1,MYS,1
262,Malaysia,58,2017,26660,45,June,Country Garden Holdings,280,,,Real estate,Property,East Asia,1,MYS,1
263,Malaysia,58,2018,28430,50,August,Fujian Construction Engineering,180,,SWT,Real estate,Construction,East Asia,1,MYS,1
264,Malaysia,58,2018,28430,50,November,China National Building Material,140,,,Utilities,Unspecified,East Asia,1,MYS,1
265,Malaysia,58,2018,28430,50,September,Tianshui Huatian,440,76%,Unisem,Technology,Unspecified,East Asia,1,MYS,1
266,Malaysia,58,2018,28430,50,July,Agile Property,840,,,Real estate,Property,East Asia,1,MYS,1
267,Malaysia,58,2018,28430,50,January,Minmetals,170,,,Real estate,Construction,East Asia,1,MYS,1
268,Malaysia,58,2019,29960,57,February,Xian Longi,140,,,Energy,Alternative,East Asia,1,MYS,1
269,Malaysia,58,2019,29960,57,July,Power Construction Corp,110,,,Energy,Hydro,East Asia,1,MYS,1
270,Malaysia,58,2019,29960,57,August,CITIC,110,,,Real estate,Construction,East Asia,1,MYS,1
271,Malaysia,58,2019,29960,57,December,China Railway Engineering,340,24%,,Real estate,Construction,East Asia,1,MYS,1
272,Malaysia,58,2019,29960,57,November,Jingxing Paper,300,,,Other,Timber,East Asia,1,MYS,1
273,Malaysia,58,2019,29960,57,December,Minmetals,240,,,Metals,Steel,East Asia,1,MYS,1
274,Malaysia,58,2019,29960,57,December,Zhejiang Xinshengda,290,,,Other,Timber,East Asia,1,MYS,1
275,Malaysia,58,2020,30100,58,March,China Everbright,140,62%,Laureate,Other,Education,East Asia,1,MYS,1
276,UAE,56,2014,640,4,August,State Construction Engineering,330,,Skai,Tourism,Unspecified,Arab Middle East and North Africa,1,ARE,1
277,UAE,56,2014,640,4,May,State Construction Engineering,100,,,Transport,Autos,Arab Middle East and North Africa,1,ARE,1
278,UAE,56,2014,640,4,April,State Construction Engineering,100,,,Transport,Aviation,Arab Middle East and North Africa,1,ARE,1
279,UAE,56,2014,640,4,April,State Construction Engineering,110,,,Transport,Autos,Arab Middle East and North Africa,1,ARE,1
280,UAE,56,2015,1400,8,July,State Construction Engineering,130,,Damac Crescent,Tourism,Unspecified,Arab Middle East and North Africa,1,ARE,1
281,UAE,56,2015,1400,8,October,State Construction Engineering,130,,,Transport,Autos,Arab Middle East and North Africa,1,ARE,1
282,UAE,56,2015,1400,8,May,CNPC,330,,ADNOC,Energy,Oil,Arab Middle East and North Africa,1,ARE,1
283,UAE,56,2015,1400,8,February,State Construction Engineering,170,,Arenco,Tourism,Unspecified,Arab Middle East and North Africa,1,ARE,1
284,UAE,56,2016,5550,15,May,State Construction Engineering,120,,,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
285,UAE,56,2016,5550,15,April,Harbin Electric,690,,ACWA,Energy,Coal,Arab Middle East and North Africa,1,ARE,1
286,UAE,56,2016,5550,15,January,State Construction Engineering,170,,Nakheel,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
287,UAE,56,2016,5550,15,June,Harbin Electric,2150,,DEWA,Energy,Coal,Arab Middle East and North Africa,1,ARE,1
288,UAE,56,2016,5550,15,September,China Ocean Shipping,670,90%,,Logistics,Unspecified,Arab Middle East and North Africa,1,ARE,1
289,UAE,56,2016,5550,15,November,State Construction Engineering,150,,Damac,Tourism,Unspecified,Arab Middle East and North Africa,1,ARE,1
290,UAE,56,2016,5550,15,December,State Construction Engineering,200,,HEI,Energy,Coal,Arab Middle East and North Africa,1,ARE,1
291,UAE,56,2017,13340,26,July,Jiangsu Overseas Cooperation and Investment-led consortium,300,,,Other,Industry,Arab Middle East and North Africa,1,ARE,1
292,UAE,56,2017,13340,26,July,State Construction Engineering,170,,,Transport,Autos,Arab Middle East and North Africa,1,ARE,1
293,UAE,56,2017,13340,26,July,State Construction Engineering,110,,,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
294,UAE,56,2017,13340,26,January,State Construction Engineering,300,,,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
295,UAE,56,2017,13340,26,February,"CEFC,Norinco",890,4%,,Energy,Oil,Arab Middle East and North Africa,1,ARE,1
296,UAE,56,2017,13340,26,February,State Construction Engineering,220,,,Transport,Autos,Arab Middle East and North Africa,1,ARE,1
297,UAE,56,2017,13340,26,June,State Construction Engineering,170,,,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
298,UAE,56,2017,13340,26,September,State Construction Engineering,2170,,,Real estate,Property,Arab Middle East and North Africa,1,ARE,1
299,UAE,56,2017,13340,26,December,Jinko Solar,170,20%,Noor Abu Dhabi Solar,Energy,Alternative,Arab Middle East and North Africa,1,ARE,1
300,UAE,56,2017,13340,26,November,CNPC,1520,,ADNOC,Energy,Oil,Arab Middle East and North Africa,1,ARE,1
301,UAE,56,2017,13340,26,February,"CNPC, CNOOC",1770,8%,,Energy,Oil,Arab Middle East and North Africa,1,ARE,1
302,UAE,56,2018,21350,38,October,State Construction Engineering,100,,,Technology,Telecom,Arab Middle East and North Africa,1,ARE,1
303,UAE,56,2018,21350,38,October,State Construction Engineering,220,,,Transport,Autos,Arab Middle East and North Africa,1,ARE,1
304,UAE,56,2018,21350,38,January,State Construction Engineering,140,,,Other,Consumer,Arab Middle East and North Africa,1,ARE,1
305,UAE,56,2018,21350,38,March,CNPC,1180,10%,,Energy,Oil,Arab Middle East and North Africa,1,ARE,1
306,UAE,56,2018,21350,38,March,State Construction Engineering,160,,Damac,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
307,UAE,56,2018,21350,38,April,CITIC,120,,,Energy,Unspecified,Arab Middle East and North Africa,1,ARE,1
308,UAE,56,2018,21350,38,February,Sinomach,1140,,Nakheel,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
309,UAE,56,2018,21350,38,April,Shanghai Electric,1930,,ACWA,Energy,Alternative,Arab Middle East and North Africa,1,ARE,1
310,UAE,56,2018,21350,38,July,SAFE,930,24%,ACWA,Energy,Alternative,Arab Middle East and North Africa,1,ARE,1
311,UAE,56,2018,21350,38,July,CNPC,1600,,Abu Dhabi Oil,Energy,Oil,Arab Middle East and North Africa,1,ARE,1
312,UAE,56,2018,21350,38,August,State Construction Engineering,350,,Emaar,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
313,UAE,56,2018,21350,38,September,State Construction Engineering,140,,Damac,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
314,UAE,56,2019,25670,51,November,China Energy Engineering,370,,ACWA,Utilities,Unspecified,Arab Middle East and North Africa,1,ARE,1
315,UAE,56,2019,25670,51,August,China National Chemical Engineering,460,,MAG,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
316,UAE,56,2019,25670,51,June,China Railway Construction,600,,Ghantoot,Transport,Rail,Arab Middle East and North Africa,1,ARE,1
317,UAE,56,2019,25670,51,June,State Construction Engineering,120,,Deira,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
318,UAE,56,2019,25670,51,May,Power Construction Corp,460,,ACWA,Utilities,Unspecified,Arab Middle East and North Africa,1,ARE,1
319,UAE,56,2019,25670,51,July,State Construction Engineering,120,,Emaar,Real estate,Property,Arab Middle East and North Africa,1,ARE,1
320,UAE,56,2019,25670,51,December,State Construction Engineering,110,,,Real estate,Construction,Arab Middle East and North Africa,1,ARE,1
321,UAE,56,2019,25670,51,January,Roadbot Tyre,610,100%,,Transport,Autos,Arab Middle East and North Africa,1,ARE,1
322,UAE,56,2019,25670,51,March,State Construction Engineering,210,,SK Engineering,Transport,Rail,Arab Middle East and North Africa,1,ARE,1
323,UAE,56,2019,25670,51,December,China Railway Construction,600,,,Transport,Rail,Arab Middle East and North Africa,1,ARE,1
324,UAE,56,2019,25670,51,April,State Construction Engineering,190,,,Transport,Autos,Arab Middle East and North Africa,1,ARE,1
325,UAE,56,2019,25670,51,March,Power Construction Corp,270,,,Energy,Gas,Arab Middle East and North Africa,1,ARE,1
326,UAE,56,2019,25670,51,April,State Construction Engineering,200,,,Entertainment,Unspecified,Arab Middle East and North Africa,1,ARE,1
327,UAE,56,2020,27070,56,September,CNPC,140,,,Energy,Oil,Arab Middle East and North Africa,1,ARE,1
328,UAE,56,2020,27070,56,September,"China National Chemical Engineering, East China Engineering",390,,Ghantoot,Chemicals,Unspecified,Arab Middle East and North Africa,1,ARE,1
329,UAE,56,2020,27070,56,November,CNPC-led Unit,520,,ADNOC,Energy,Oil,Arab Middle East and North Africa,1,ARE,1
330,UAE,56,2020,27070,56,July,CRRC,120,,,Transport,Rail,Arab Middle East and North Africa,1,ARE,1
331,UAE,56,2020,27070,56,February,Power Construction Corp,230,,Larsen and Toubro,Transport,Rail,Arab Middle East and North Africa,1,ARE,1
332,Russian Federation,47,2013,1080,2,October,CNPC,620,49%,Rosneft,Energy,Oil,West Asia,1,RUS,1
333,Russian Federation,47,2013,1080,2,December,Shenhua,460,50%,En+,Energy,Coal,West Asia,1,RUS,1
334,Russian Federation,47,2014,7890,11,December,CNPC,940,20%,Novatek,Energy,Gas,West Asia,1,RUS,1
335,Russian Federation,47,2014,7890,11,November,Harbin Electric,450,100%,,Energy,Alternative,West Asia,1,RUS,1
336,Russian Federation,47,2014,7890,11,November,Power Construction Corp,1460,49%,RusHydro,Energy,Hydro,West Asia,1,RUS,1
337,Russian Federation,47,2014,7890,11,October,Lifan,290,100%,,Transport,Autos,West Asia,1,RUS,1
338,Russian Federation,47,2014,7890,11,September,CNPC,990,10%,Vankorneft,Energy,Oil,West Asia,1,RUS,1
339,Russian Federation,47,2014,7890,11,May,Sinoma,150,,Eurocement,Real estate,Construction,West Asia,1,RUS,1
340,Russian Federation,47,2014,7890,11,May,Sinomach,180,,Eurocement,Real estate,Construction,West Asia,1,RUS,1
341,Russian Federation,47,2014,7890,11,March,State Construction Engineering,710,,,Real estate,Construction,West Asia,1,RUS,1
342,Russian Federation,47,2014,7890,11,July,CNOOC,1640,,,Energy,Gas,West Asia,1,RUS,1
343,Russian Federation,47,2015,14730,21,December,Highland Fund,100,13%,Norilsk Nickel,Metals,Unspecified,West Asia,1,RUS,1
344,Russian Federation,47,2015,14730,21,December,Sinopec,1340,10%,Sibur,Energy,Gas,West Asia,1,RUS,1
345,Russian Federation,47,2015,14730,21,October,Sinomach,1780,,Siberian Wood,Other,Timber,West Asia,1,RUS,1
346,Russian Federation,47,2015,14730,21,September,SAFE,1210,10%,Novatek,Energy,Gas,West Asia,1,RUS,1
347,Russian Federation,47,2015,14730,21,August,Anhui Conch,310,100%,,Real estate,Construction,West Asia,1,RUS,1
348,Russian Federation,47,2015,14730,21,April,Cybernaut,100,,Skolkovo Foundation,Technology,Unspecified,West Asia,1,RUS,1
349,Russian Federation,47,2015,14730,21,May,Great Wall Motor,510,,,Transport,Autos,West Asia,1,RUS,1
350,Russian Federation,47,2015,14730,21,May,Sinosteel,670,,Chek-Su. VK.,Metals,Steel,West Asia,1,RUS,1
351,Russian Federation,47,2015,14730,21,June,ZOJE Resources,440,,,Agriculture,Unspecified,West Asia,1,RUS,1
352,Russian Federation,47,2015,14730,21,June,China Railway Engineering,380,,JSC Russian Railways,Transport,Rail,West Asia,1,RUS,1
353,Russian Federation,47,2016,17840,26,June,China National Chemical Engineering,440,,,Chemicals,Unspecified,West Asia,1,RUS,1
354,Russian Federation,47,2016,17840,26,November,Beijing Enterprises,1080,20%,Verkhnechonskneftegaz,Energy,Gas,West Asia,1,RUS,1
355,Russian Federation,47,2016,17840,26,November,Sinosteel,180,,Eurasia Mining,Metals,Unspecified,West Asia,1,RUS,1
356,Russian Federation,47,2016,17840,26,November,China Energy Engineering,260,,Rybinsk Power,Energy,Gas,West Asia,1,RUS,1
357,Russian Federation,47,2016,17840,26,December,SAFE,1150,10%,Sibur,Energy,Gas,West Asia,1,RUS,1
358,Russian Federation,47,2017,24580,33,November,CIC,100,6%,Eurasia Drilling,Energy,Oil,West Asia,1,RUS,1
359,Russian Federation,47,2017,24580,33,October,CEFC,500,,EN+,Energy,Unspecified,West Asia,1,RUS,1
360,Russian Federation,47,2017,24580,33,July,China Energy Engineering,1470,,,Energy,Gas,West Asia,1,RUS,1
361,Russian Federation,47,2017,24580,33,June,Minmetals,590,,,Real estate,Construction,West Asia,1,RUS,1
362,Russian Federation,47,2017,24580,33,April,China Railway Construction,390,,Mosinzhproekt,Transport,Rail,West Asia,1,RUS,1
363,Russian Federation,47,2017,24580,33,March,China National Chemical Engineering,1170,,Gazprom,Energy,Oil,West Asia,1,RUS,1
364,Russian Federation,47,2017,24580,33,April,CNPC,2520,,,Energy,Gas,West Asia,1,RUS,1
365,Russian Federation,47,2018,26080,37,September,Alibaba,480,10%,Mail.ru,Technology,Unspecified,West Asia,1,RUS,1
366,Russian Federation,47,2018,26080,37,December,Sinosteel,680,,Magnitogorsk Iron and Steel Works,Metals,Unspecified,West Asia,1,RUS,1
367,Russian Federation,47,2018,26080,37,September,Liaoning Port,150,49%,RDZ,Logistics,Unspecified,West Asia,1,RUS,1
368,Russian Federation,47,2018,26080,37,April,China National Building Material,190,,Prominvest,Real estate,Construction,West Asia,1,RUS,1
369,Russian Federation,47,2019,33180,44,August,Haier,340,,,Other,Consumer,West Asia,1,RUS,1
370,Russian Federation,47,2019,33180,44,July,Bomesc Offshore Engineering,610,,Technip,Energy,Gas,West Asia,1,RUS,1
371,Russian Federation,47,2019,33180,44,July,China Railway Construction,110,,Afi Development,Real estate,Construction,West Asia,1,RUS,1
372,Russian Federation,47,2019,33180,44,April,China Railway Construction,420,,,Transport,Rail,West Asia,1,RUS,1
373,Russian Federation,47,2019,33180,44,April,"CNPC, CNOOC",4040,20%,,Energy,Gas,West Asia,1,RUS,1
374,Russian Federation,47,2019,33180,44,March,CIC,100,,,Metals,Steel,West Asia,1,RUS,1
375,Russian Federation,47,2019,33180,44,February,China National Chemical Engineering,1480,,,Chemicals,Unspecified,West Asia,1,RUS,1
376,Russian Federation,47,2020,35060,47,September,Great Wall Motor,540,,,Transport,Autos,West Asia,1,RUS,1
377,Russian Federation,47,2020,35060,47,October,China National Chemical Engineering,890,,Gazprom,Chemicals,Unspecified,West Asia,1,RUS,1
378,Russian Federation,47,2020,35060,47,October,China National Chemical Engineering,450,,SHCHEKINOAZOT,Chemicals,Unspecified,West Asia,1,RUS,1
379,Bangladesh,45,2013,180,1,November,Sinomach,180,,Pacific Bangladesh Telecom,Technology,Telecom,West Asia,1,BDG,1
380,Bangladesh,45,2014,370,2,March,Shanghai Electric,190,,North-West Power,Energy,Gas,West Asia,1,BDG,1
381,Bangladesh,45,2015,4180,6,December,Power Construction Corp,1550,,,Transport,Shipping,West Asia,1,BDG,1
382,Bangladesh,45,2015,4180,6,November,ZTE,150,,,Technology,Unspecified,West Asia,1,BDG,1
383,Bangladesh,45,2015,4180,6,July,Power Construction Corp,1360,,S.Alam,Energy,Coal,West Asia,1,BDG,1
384,Bangladesh,45,2015,4180,6,July,"Power Construction Corp, HTG",750,30%,S.Alam,Energy,Coal,West Asia,1,BDG,1
385,Bangladesh,45,2016,10470,17,December,Chongqing Foreign Trade and Economy Corporation,140,,,Utilities,Unspecified,West Asia,1,BDG,1
386,Bangladesh,45,2016,10470,17,December,Power Construction Corp,280,,Sembcorp,Energy,Unspecified,West Asia,1,BDG,1
387,Bangladesh,45,2016,10470,17,December,"China Communications Construction, State Construction Engineering",390,,,Transport,Shipping,West Asia,1,BDG,1
388,Bangladesh,45,2016,10470,17,October,"Jiangsu Yongding, Sinomach",1140,,,Energy,Unspecified,West Asia,1,BDG,1
389,Bangladesh,45,2016,10470,17,October,Tebian Electric Apparatus,1660,,Dhaka Power,Energy,Unspecified,West Asia,1,BDG,1
390,Bangladesh,45,2016,10470,17,October,CNPC,690,,,Energy,Oil,West Asia,1,BDG,1
391,Bangladesh,45,2016,10470,17,February,Power Construction Corp,110,,,Energy,Oil,West Asia,1,BDG,1
392,Bangladesh,45,2016,10470,17,March,Genertec,780,50%,North-West Power Generation,Energy,Coal,West Asia,1,BDG,1
393,Bangladesh,45,2016,10470,17,March,China Energy Engineering,780,50%,Genertec and North-West Power Generation,Energy,Coal,West Asia,1,BDG,1
394,Bangladesh,45,2016,10470,17,April,China Energy Engineering,220,,,Energy,Unspecified,West Asia,1,BDG,1
395,Bangladesh,45,2016,10470,17,May,Sinomach,100,,,Energy,Oil,West Asia,1,BDG,1
396,Bangladesh,45,2017,11320,23,March,China Energy Engineering,110,,,Transport,Autos,West Asia,1,BDG,1
397,Bangladesh,45,2017,11320,23,June,China Communications Construction,110,,,Other,Industry,West Asia,1,BDG,1
398,Bangladesh,45,2017,11320,23,August,China Energy Conservation,120,,,Utilities,Unspecified,West Asia,1,BDG,1
399,Bangladesh,45,2017,11320,23,September,China Railway Engineering,110,,Toma's Construction,Transport,Rail,West Asia,1,BDG,1
400,Bangladesh,45,2017,11320,23,September,China Railway Construction,210,,Max Infrastructure,Transport,Rail,West Asia,1,BDG,1
401,Bangladesh,45,2017,11320,23,May,Power Construction Corp,190,,,Transport,Rail,West Asia,1,BDG,1
402,Bangladesh,45,2018,19560,34,May,Huadian,1010,50%,,Energy,Coal,West Asia,1,BDG,1
403,Bangladesh,45,2018,19560,34,May,Huadian,440,,,Energy,Coal,West Asia,1,BDG,1
404,Bangladesh,45,2018,19560,34,July,China Railway Engineering,2760,,,Transport,Rail,West Asia,1,BDG,1
405,Bangladesh,45,2018,19560,34,July,Hunan Construction Engineering,330,,,Utilities,Unspecified,West Asia,1,BDG,1
406,Bangladesh,45,2018,19560,34,August,Kunming Iron,2130,,,Metals,Steel,West Asia,1,BDG,1
407,Bangladesh,45,2018,19560,34,April,Power Construction Corp,360,92%,Barishal,Energy,Coal,West Asia,1,BDG,1
408,Bangladesh,45,2018,19560,34,August,Power Construction Engineering,280,,,Utilities,Unspecified,West Asia,1,BDG,1
409,Bangladesh,45,2018,19560,34,October,China National Chemical Engineering,400,,Mitsubishi Heavy,Chemicals,Unspecified,West Asia,1,BDG,1
410,Bangladesh,45,2018,19560,34,December,Sichuan Road and Bridge,180,,,Transport,Autos,West Asia,1,BDG,1
411,Bangladesh,45,2018,19560,34,September,"China Energy Engineering, Norinco",190,50%,,Energy,Coal,West Asia,1,BDG,1
412,Bangladesh,45,2018,19560,34,February,"Shanghai Stock Exchange, Shenzhen Stock Exchange",160,25%,,Finance,Investment,West Asia,1,BDG,1
413,Bangladesh,45,2019,23410,40,February,China Communications Construction,700,,,Transport,Autos,West Asia,1,BDG,1
414,Bangladesh,45,2019,23410,40,March,State Construction Engineering,220,,,Transport,Autos,West Asia,1,BDG,1
415,Bangladesh,45,2019,23410,40,July,"Shanghai Greenland, Genertec",230,,,Transport,Autos,West Asia,1,BDG,1
416,Bangladesh,45,2019,23410,40,September,China Railway Engineering,240,,,Transport,Autos,West Asia,1,BDG,1
417,Bangladesh,45,2019,23410,40,October,Power Construction Corp,2360,,,Real estate,Construction,West Asia,1,BDG,1
418,Bangladesh,45,2019,23410,40,November,Harbin Electric,100,,Rural Power,Energy,Gas,West Asia,1,BDG,1
419,Bangladesh,45,2020,24960,45,July,China State Shipbuilding,120,,,Transport,Shipping,West Asia,1,BDG,1
420,Bangladesh,45,2020,24960,45,June,Shanghai Electric,180,,North West,Energy,Gas,West Asia,1,BDG,1
421,Bangladesh,45,2020,24960,45,March,Power Construction Corp,130,,PowerPac,Energy,Unspecified,West Asia,1,BDG,1
422,Bangladesh,45,2020,24960,45,March,Beijing Urban Construction,260,,,Transport,Aviation,West Asia,1,BDG,1
423,Bangladesh,45,2020,24960,45,February,"Shandong Gaosu, Power Construction Corp",860,70%,,Transport,Autos,West Asia,1,BDG,1
424,Saudi Arabia,42,2013,1910,2,November,China National Building Material,190,,Southern Province Cement,Real estate,Construction,Arab Middle East and North Africa,1,SAU,1
425,Saudi Arabia,42,2013,1910,2,December,SEPCO II,1720,70%,Al-Arrab,Energy,Unspecified,Arab Middle East and North Africa,1,SAU,1
426,Saudi Arabia,42,2014,4880,7,November,China Railway Construction,1980,,,Real estate,Construction,Arab Middle East and North Africa,1,SAU,1
427,Saudi Arabia,42,2014,4880,7,May,China Communications Construction,500,,Aramco,Utilities,Unspecified,Arab Middle East and North Africa,1,SAU,1
428,Saudi Arabia,42,2014,4880,7,April,Sinopec,190,,Aramco,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
429,Saudi Arabia,42,2014,4880,7,November,Power Construction Corp,100,,,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
430,Saudi Arabia,42,2014,4880,7,February,China Communications Construction,200,,,Transport,Shipping,Arab Middle East and North Africa,1,SAU,1
431,Saudi Arabia,42,2015,8190,14,April,Sinopec,450,,,Chemicals,Unspecified,Arab Middle East and North Africa,1,SAU,1
432,Saudi Arabia,42,2015,8190,14,April,China National Building Material,100,,Arabian Cement,Real estate,Construction,Arab Middle East and North Africa,1,SAU,1
433,Saudi Arabia,42,2015,8190,14,June,Sinopec,140,,,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
434,Saudi Arabia,42,2015,8190,14,October,Power Construction Corp,700,,Aramco,Energy,Gas,Arab Middle East and North Africa,1,SAU,1
435,Saudi Arabia,42,2015,8190,14,October,Power Construction Corp,1290,,Aramco,Energy,Gas,Arab Middle East and North Africa,1,SAU,1
436,Saudi Arabia,42,2015,8190,14,December,Sinopec,430,,,Utilities,Unspecified,Arab Middle East and North Africa,1,SAU,1
437,Saudi Arabia,42,2015,8190,14,December,Sinopec,200,,,Agriculture,Unspecified,Arab Middle East and North Africa,1,SAU,1
438,Saudi Arabia,42,2016,9440,19,February,Minmetals,230,,,Real estate,Construction,Arab Middle East and North Africa,1,SAU,1
439,Saudi Arabia,42,2016,9440,19,January,Power Construction Corp,390,,,Real estate,Construction,Arab Middle East and North Africa,1,SAU,1
440,Saudi Arabia,42,2016,9440,19,July,CNPC,330,,Aramco,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
441,Saudi Arabia,42,2016,9440,19,May,Wison Energy,120,,,Chemicals,Unspecified,Arab Middle East and North Africa,1,SAU,1
442,Saudi Arabia,42,2016,9440,19,March,Sinomach,180,,Advanced Tyre,Transport,Autos,Arab Middle East and North Africa,1,SAU,1
443,Saudi Arabia,42,2017,11350,23,December,CNPC,100,,Aramco,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
444,Saudi Arabia,42,2017,11350,23,September,CNPC,190,,Aramco,Energy,Gas,Arab Middle East and North Africa,1,SAU,1
445,Saudi Arabia,42,2017,11350,23,May,Power Construction Corp,1370,,Saline Water,Utilities,Unspecified,Arab Middle East and North Africa,1,SAU,1
446,Saudi Arabia,42,2017,11350,23,February,Sinopec,250,,Aramco,Energy,Gas,Arab Middle East and North Africa,1,SAU,1
447,Saudi Arabia,42,2018,16060,29,March,Sinopec,270,,SABIC,Energy,Gas,Arab Middle East and North Africa,1,SAU,1
448,Saudi Arabia,42,2018,16060,29,July,CNPC,560,,Aramco,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
449,Saudi Arabia,42,2018,16060,29,August,China National Chemical Engineering,410,,,Chemicals,Unspecified,Arab Middle East and North Africa,1,SAU,1
450,Saudi Arabia,42,2018,16060,29,October,Wison Energy,150,,SABIC,Real estate,Construction,Arab Middle East and North Africa,1,SAU,1
451,Saudi Arabia,42,2018,16060,29,December,Power Construction Corp,3020,,Aramco-led consortium,Transport,Shipping,Arab Middle East and North Africa,1,SAU,1
452,Saudi Arabia,42,2018,16060,29,December,Sinopec,300,,Aramco,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
453,Saudi Arabia,42,2019,21560,40,July,China Energy Engineering,780,,,Other,Industry,Arab Middle East and North Africa,1,SAU,1
454,Saudi Arabia,42,2019,21560,40,June,SAFE,960,25%,ACWA Power,Energy,Alternative,Arab Middle East and North Africa,1,SAU,1
455,Saudi Arabia,42,2019,21560,40,May,China Communications Construction,120,,,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
456,Saudi Arabia,42,2019,21560,40,February,State Construction Engineering,670,,,Real estate,Construction,Arab Middle East and North Africa,1,SAU,1
457,Saudi Arabia,42,2019,21560,40,January,Sinopec,270,,Aramco,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
458,Saudi Arabia,42,2019,21560,40,August,China Railway Construction,260,,Aramco,Utilities,Unspecified,Arab Middle East and North Africa,1,SAU,1
459,Saudi Arabia,42,2019,21560,40,August,China Railway Construction,100,,,Transport,Rail,Arab Middle East and North Africa,1,SAU,1
460,Saudi Arabia,42,2019,21560,40,October,CNOOC,700,,,Energy,Unspecified,Arab Middle East and North Africa,1,SAU,1
461,Saudi Arabia,42,2019,21560,40,November,Sinopec,400,,Aramco,Energy,Gas,Arab Middle East and North Africa,1,SAU,1
462,Saudi Arabia,42,2019,21560,40,December,Sinopec,140,,,Energy,Unspecified,Arab Middle East and North Africa,1,SAU,1
463,Saudi Arabia,42,2019,21560,40,December,State Grid,1100,,Saudi Electricity,Utilities,Unspecified,Arab Middle East and North Africa,1,SAU,1
464,Saudi Arabia,42,2020,23210,42,August,Sinopec,1220,,Aramco,Energy,Oil,Arab Middle East and North Africa,1,SAU,1
